File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF503DBN	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR023UHL	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1							/files/ENCFF903QKL/, /files/ENCFF217NZS/	2514009	Gene Yeo, UCSD	aa55fa40a9c0926747dfc589f6a05e08		https://www.encodeproject.org/files/ENCFF503DBN/@@download/ENCFF503DBN.bed.gz				released	s3://encode-public/2016/11/30/3215afad-f091-433b-88b8-d017b8e7445e/ENCFF503DBN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/3215afad-f091-433b-88b8-d017b8e7445e/ENCFF503DBN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF136QLO	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR023UHL	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1							/files/ENCFF121OYK/, /files/ENCFF217NZS/	1635960	Gene Yeo, UCSD	b5be4facbc24a8a39b67b93dd583b804		https://www.encodeproject.org/files/ENCFF136QLO/@@download/ENCFF136QLO.bed.gz				released	s3://encode-public/2016/11/30/5485322b-18ab-4d7d-bf1a-c08c7ecf6f42/ENCFF136QLO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/5485322b-18ab-4d7d-bf1a-c08c7ecf6f42/ENCFF136QLO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF828HJF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR023UHL	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1							/files/ENCFF307ZHU/, /files/ENCFF585BNE/	1593005	Gene Yeo, UCSD	1f3c649d33253094534d3f8fac5461e8		https://www.encodeproject.org/files/ENCFF828HJF/@@download/ENCFF828HJF.bed.gz				released	s3://encode-public/2016/11/30/f65b9319-96a5-4040-abd6-b15d0f24aac4/ENCFF828HJF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/f65b9319-96a5-4040-abd6-b15d0f24aac4/ENCFF828HJF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF177RJW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR023UHL	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1							/files/ENCFF064QSN/, /files/ENCFF585BNE/	2509150	Gene Yeo, UCSD	a55a3b0cd2f9bf081f72dacc6d93fcb0		https://www.encodeproject.org/files/ENCFF177RJW/@@download/ENCFF177RJW.bed.gz				released	s3://encode-public/2016/11/30/314e1127-a1ff-43ab-af04-b0932a3f22f6/ENCFF177RJW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/314e1127-a1ff-43ab-af04-b0932a3f22f6/ENCFF177RJW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF513PTZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR841EQA	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TAF15-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF981SIK/, /files/ENCFF063BTH/, /files/ENCFF603JTU/, /files/ENCFF743PLU/, /files/ENCFF730OHC/, /files/ENCFF039QTN/	15083	Gene Yeo, UCSD	92af67c532a42fe6f915a25e67477e64		https://www.encodeproject.org/files/ENCFF513PTZ/@@download/ENCFF513PTZ.bed.gz				released	s3://encode-public/2018/06/08/3fd2b4e4-70b3-4c4c-9ff6-daf824be2ead/ENCFF513PTZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/3fd2b4e4-70b3-4c4c-9ff6-daf824be2ead/ENCFF513PTZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF566EAE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR841EQA	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TAF15-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF701ZSE/, /files/ENCFF062LCG/, /files/ENCFF269URO/, /files/ENCFF899ZEH/, /files/ENCFF383ZAQ/, /files/ENCFF420FTB/	16281	Gene Yeo, UCSD	66651294be1e7f07724dabc602542ce4		https://www.encodeproject.org/files/ENCFF566EAE/@@download/ENCFF566EAE.bed.gz				released	s3://encode-public/2018/12/03/683cee0e-cf9e-469c-9b18-99840fa9fa8d/ENCFF566EAE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/683cee0e-cf9e-469c-9b18-99840fa9fa8d/ENCFF566EAE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF603JTU	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR841EQA	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TAF15-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF981SIK/, /files/ENCFF743PLU/	3904934	Gene Yeo, UCSD	92d6d4e2206d76ca0bc3d77481c86b28		https://www.encodeproject.org/files/ENCFF603JTU/@@download/ENCFF603JTU.bed.gz				released	s3://encode-public/2016/11/30/fc28bc6e-1a7b-4c05-bfea-a60081b46d2d/ENCFF603JTU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/fc28bc6e-1a7b-4c05-bfea-a60081b46d2d/ENCFF603JTU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF063BTH	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR841EQA	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TAF15-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF730OHC/, /files/ENCFF743PLU/	3839627	Gene Yeo, UCSD	db805d827a1839d741350438f338c99a		https://www.encodeproject.org/files/ENCFF063BTH/@@download/ENCFF063BTH.bed.gz				released	s3://encode-public/2016/11/30/3482f17e-f362-4950-bb49-b970568e99cd/ENCFF063BTH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/3482f17e-f362-4950-bb49-b970568e99cd/ENCFF063BTH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF383ZAQ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR841EQA	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TAF15-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF420FTB/, /files/ENCFF062LCG/	3894570	Gene Yeo, UCSD	aea83b95d45eae63acf31ed58e7f0922		https://www.encodeproject.org/files/ENCFF383ZAQ/@@download/ENCFF383ZAQ.bed.gz				released	s3://encode-public/2016/11/30/739637a0-4230-4c6a-9514-eaec225578b0/ENCFF383ZAQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/739637a0-4230-4c6a-9514-eaec225578b0/ENCFF383ZAQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF899ZEH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR841EQA	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TAF15-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF701ZSE/, /files/ENCFF062LCG/	3820713	Gene Yeo, UCSD	10273f3b924359b0a2fb815cae75227f		https://www.encodeproject.org/files/ENCFF899ZEH/@@download/ENCFF899ZEH.bed.gz				released	s3://encode-public/2016/11/30/4755c48f-6ba8-4411-b013-11bf2e0387b4/ENCFF899ZEH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/4755c48f-6ba8-4411-b013-11bf2e0387b4/ENCFF899ZEH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF004IIT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR365NVO	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRA2A-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF257VRQ/, /files/ENCFF222FBC/, /files/ENCFF059QDI/, /files/ENCFF175TON/, /files/ENCFF744EQP/, /files/ENCFF039QTN/	39557	Gene Yeo, UCSD	da7eb066ef3fc7a533d4190387e492e0		https://www.encodeproject.org/files/ENCFF004IIT/@@download/ENCFF004IIT.bed.gz				released	s3://encode-public/2018/06/08/799efcd4-0be9-4cb0-ac6a-ecb4e553ffe8/ENCFF004IIT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/799efcd4-0be9-4cb0-ac6a-ecb4e553ffe8/ENCFF004IIT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF726PFJ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR365NVO	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRA2A-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF159MVB/, /files/ENCFF618ZPP/, /files/ENCFF269URO/, /files/ENCFF402AIE/, /files/ENCFF846XXE/, /files/ENCFF068LVA/	39732	Gene Yeo, UCSD	136f4156366857b209f11f0e820e1bb1		https://www.encodeproject.org/files/ENCFF726PFJ/@@download/ENCFF726PFJ.bed.gz				released	s3://encode-public/2018/12/03/f73603c5-0599-47c2-a354-02de37ba0b6c/ENCFF726PFJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/f73603c5-0599-47c2-a354-02de37ba0b6c/ENCFF726PFJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF257VRQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR365NVO	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRA2A-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF222FBC/, /files/ENCFF175TON/	1171260	Gene Yeo, UCSD	08e0f44277e0718ba8f8d25438e734a0		https://www.encodeproject.org/files/ENCFF257VRQ/@@download/ENCFF257VRQ.bed.gz				released	s3://encode-public/2016/11/30/eea5b5b2-385b-4efd-85f6-31383642e298/ENCFF257VRQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/eea5b5b2-385b-4efd-85f6-31383642e298/ENCFF257VRQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF744EQP	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR365NVO	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRA2A-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF059QDI/, /files/ENCFF175TON/	746213	Gene Yeo, UCSD	c7a2b2e65af41cc5f614663f8b73c640		https://www.encodeproject.org/files/ENCFF744EQP/@@download/ENCFF744EQP.bed.gz				released	s3://encode-public/2016/11/30/10d8eeb7-7cc5-4ba7-ac84-c42c7019ccf6/ENCFF744EQP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/10d8eeb7-7cc5-4ba7-ac84-c42c7019ccf6/ENCFF744EQP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF402AIE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR365NVO	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRA2A-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF159MVB/, /files/ENCFF068LVA/	1183698	Gene Yeo, UCSD	81e3ea1bf8e05243099b4e3a8284198b		https://www.encodeproject.org/files/ENCFF402AIE/@@download/ENCFF402AIE.bed.gz				released	s3://encode-public/2016/11/30/49010851-6e67-402c-9554-0fa069eca67f/ENCFF402AIE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/49010851-6e67-402c-9554-0fa069eca67f/ENCFF402AIE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF618ZPP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR365NVO	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										TRA2A-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF846XXE/, /files/ENCFF068LVA/	749886	Gene Yeo, UCSD	f3b7448122b79de6e3acb98aa5e0b851		https://www.encodeproject.org/files/ENCFF618ZPP/@@download/ENCFF618ZPP.bed.gz				released	s3://encode-public/2016/11/30/5f332d82-21b5-4e18-8554-89c723d106ca/ENCFF618ZPP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/5f332d82-21b5-4e18-8554-89c723d106ca/ENCFF618ZPP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF284MRX	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR097NEE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										PPIG-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF733DRI/, /files/ENCFF774GNF/, /files/ENCFF144GBK/, /files/ENCFF039QTN/, /files/ENCFF597JSM/, /files/ENCFF603DSB/	513572	Gene Yeo, UCSD	e0c3ea3d9b6f35f502d82643ccdb7e08		https://www.encodeproject.org/files/ENCFF284MRX/@@download/ENCFF284MRX.bed.gz				released	s3://encode-public/2018/06/08/3c8d726b-941f-4726-b13d-b48137621c94/ENCFF284MRX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/3c8d726b-941f-4726-b13d-b48137621c94/ENCFF284MRX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF986XOC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR097NEE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										PPIG-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF555MNK/, /files/ENCFF228NIC/, /files/ENCFF269URO/, /files/ENCFF756NJB/, /files/ENCFF953KUR/, /files/ENCFF065ZXM/	522975	Gene Yeo, UCSD	86dbf60abf187f7cbdbf2d4589c646a7		https://www.encodeproject.org/files/ENCFF986XOC/@@download/ENCFF986XOC.bed.gz				released	s3://encode-public/2018/12/03/468d054a-92ba-42d9-b4bc-0260b9df41af/ENCFF986XOC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/468d054a-92ba-42d9-b4bc-0260b9df41af/ENCFF986XOC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF597JSM	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR097NEE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										PPIG-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF733DRI/, /files/ENCFF774GNF/	2459984	Gene Yeo, UCSD	2fbfa02cfd9e515e5a3f602efa7afabb		https://www.encodeproject.org/files/ENCFF597JSM/@@download/ENCFF597JSM.bed.gz				released	s3://encode-public/2016/11/30/2e26b4a0-2025-4b7a-b6ec-97f92e79748c/ENCFF597JSM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/2e26b4a0-2025-4b7a-b6ec-97f92e79748c/ENCFF597JSM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF603DSB	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR097NEE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										PPIG-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF144GBK/, /files/ENCFF774GNF/	2281495	Gene Yeo, UCSD	6bd9b2fad2c403ae86a0b385842c0756		https://www.encodeproject.org/files/ENCFF603DSB/@@download/ENCFF603DSB.bed.gz				released	s3://encode-public/2016/11/30/049e4675-4439-4ff4-84ac-8265e1b739f1/ENCFF603DSB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/049e4675-4439-4ff4-84ac-8265e1b739f1/ENCFF603DSB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF065ZXM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR097NEE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										PPIG-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF756NJB/, /files/ENCFF228NIC/	2475337	Gene Yeo, UCSD	c3aa9f8ab22599049ceff3dbdb966046		https://www.encodeproject.org/files/ENCFF065ZXM/@@download/ENCFF065ZXM.bed.gz				released	s3://encode-public/2016/11/30/adc88b96-ba44-41d5-b39a-ce0d652d6422/ENCFF065ZXM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/adc88b96-ba44-41d5-b39a-ce0d652d6422/ENCFF065ZXM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF953KUR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR097NEE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										PPIG-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF555MNK/, /files/ENCFF228NIC/	2277959	Gene Yeo, UCSD	3d1c63b370254371b22596fcf39d683e		https://www.encodeproject.org/files/ENCFF953KUR/@@download/ENCFF953KUR.bed.gz				released	s3://encode-public/2016/11/30/8c6641d2-0c12-4bd6-acd8-33e6c6549e26/ENCFF953KUR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/8c6641d2-0c12-4bd6-acd8-33e6c6549e26/ENCFF953KUR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF727XDH	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR923NKN	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF034NUD/, /files/ENCFF432FVJ/, /files/ENCFF099PFC/, /files/ENCFF492LNE/, /files/ENCFF039QTN/, /files/ENCFF826HOQ/	25174	Gene Yeo, UCSD	433226eed6c26f21f5fc28cfb8950513		https://www.encodeproject.org/files/ENCFF727XDH/@@download/ENCFF727XDH.bed.gz				released	s3://encode-public/2018/06/08/12381ca7-ce3e-4b10-b23c-515ceb845a83/ENCFF727XDH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/12381ca7-ce3e-4b10-b23c-515ceb845a83/ENCFF727XDH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF462WAI	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR923NKN	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF401XTL/, /files/ENCFF269URO/, /files/ENCFF252ZZN/, /files/ENCFF162LAM/, /files/ENCFF411WKH/, /files/ENCFF553EAL/	25090	Gene Yeo, UCSD	1e41a505c0c3d747202693a60af3f63d		https://www.encodeproject.org/files/ENCFF462WAI/@@download/ENCFF462WAI.bed.gz				released	s3://encode-public/2018/12/03/2ff245d3-dac7-4a56-9a58-3aa144b88eec/ENCFF462WAI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/2ff245d3-dac7-4a56-9a58-3aa144b88eec/ENCFF462WAI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF432FVJ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR923NKN	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF826HOQ/, /files/ENCFF034NUD/	1272990	Gene Yeo, UCSD	55b844a222198e0c9918eb410d04fa8e		https://www.encodeproject.org/files/ENCFF432FVJ/@@download/ENCFF432FVJ.bed.gz				released	s3://encode-public/2016/11/30/cdde993b-8726-4c32-9701-2ff42aead53f/ENCFF432FVJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/cdde993b-8726-4c32-9701-2ff42aead53f/ENCFF432FVJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF099PFC	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR923NKN	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF492LNE/, /files/ENCFF034NUD/	1134752	Gene Yeo, UCSD	0e1daf30074305440bb1c486a0a71f7b		https://www.encodeproject.org/files/ENCFF099PFC/@@download/ENCFF099PFC.bed.gz				released	s3://encode-public/2016/11/30/1c78d96e-a596-4ccf-9911-8b916ff0236a/ENCFF099PFC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/1c78d96e-a596-4ccf-9911-8b916ff0236a/ENCFF099PFC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF401XTL	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR923NKN	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF553EAL/, /files/ENCFF252ZZN/	1075881	Gene Yeo, UCSD	92971608c5b8b17119de6c6d32994d25		https://www.encodeproject.org/files/ENCFF401XTL/@@download/ENCFF401XTL.bed.gz				released	s3://encode-public/2016/11/30/0c199da6-5665-4a7a-aaf4-c7f94ef29694/ENCFF401XTL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/0c199da6-5665-4a7a-aaf4-c7f94ef29694/ENCFF401XTL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
